,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
22,22,D.Sabonis o21.5 Rebs+Ast,JoeDellera,100,0.75,1.5,Sacramento Kings,D.Sabonis,Oklahoma City Thunder,1,0.75,Y,0.3181818181818182,0,0.8,1,0.4,0
23,23,C.Johnson o4.5 Rebs,kylemurray03,115,1.0,2.15,Brooklyn Nets,C.Johnson,Denver Nuggets,0,1.15,N,0.8125,1,0.8,1,0.8,1
24,24,M.Bridges o22.5 Pts,kylemurray03,-115,1.0,1.869565217391304,Brooklyn Nets,M.Bridges,Denver Nuggets,0,0.8695652173913042,N,0.3478260869565217,0,0.4,0,0.4,0
25,25,S.Dinwiddie o6.5 Ast,kylemurray03,-120,0.83,1.5216666666666667,Brooklyn Nets,S.Dinwiddie,Denver Nuggets,0,0.6916666666666668,Y,0.5454545454545454,1,0.6,1,0.8,1
26,26,M.Porter o15.5 Pts,SportsBookBreakers,-120,1.0,1.8333333333333333,Denver Nuggets,M.Porter,Brooklyn Nets,1,0.8333333333333335,N,0.6,1,0.6,1,0.6,1
27,27,N.Jokic o12.5 Rebs,cowhitchurch,-125,1.0,1.8,Denver Nuggets,N.Jokic,Brooklyn Nets,1,0.8,Y,0.5833333333333334,1,0.6,1,0.5,0
28,28,N.Jokic o12.5 Rebs,JoeDellera,-120,1.0,1.8333333333333333,Denver Nuggets,N.Jokic,Brooklyn Nets,1,0.8333333333333335,Y,0.5833333333333334,1,0.6,1,0.5,0
29,29,C.White o30.5 Pts+Rebs+Ast,the_degenerates,-118,1.0,1.847457627118644,Chicago Bulls,C.White,Miami Heat,0,0.847457627118644,Y,0.32,0,1.0,1,0.7,1
30,30,C.White o25.5 Pts+Ast,JoeDellera,-110,0.45,0.8590909090909091,Chicago Bulls,C.White,Miami Heat,0,0.4090909090909091,Y,0.28,0,0.8,1,0.7,1
31,31,C.White o25.5 Pts+Ast,PropBetGuy,-110,1.0,1.9090909090909087,Chicago Bulls,C.White,Miami Heat,0,0.9090909090909092,Y,0.28,0,0.8,1,0.7,1
32,32,D.White u23.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.8333333333333333,Boston Celtics,D.White,Cleveland Cavaliers,1,0.8333333333333335,Y,0.4210526315789473,0,0.0,0,0.3,0
33,33,M.Strus o4.5 Rebs,cowhitchurch,-140,1.4,2.4,Cleveland Cavaliers,M.Strus,Boston Celtics,0,1.0,N,0.5833333333333334,1,0.8,1,0.5,0
34,34,D.Garland o22.5 Pts,cowhitchurch,-109,1.09,2.0900000000000003,Cleveland Cavaliers,D.Garland,Boston Celtics,0,1.0000000000000002,N,0.4210526315789473,0,0.6,1,0.4,0
