,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
10,10,V.Wembanyama o2.5 Blk,JoeDellera,-135,1.0,1.7407407407407407,San Antonio Spurs,V.Wembanyama,Los Angeles Lakers,1,0.7407407407407407,N,0.5,0,0.8,1,0.7,1
11,11,K.Kuzma o24.5 Pts (Live),the_degenerates,-123,1.0,1.8130081300813008,Washington Wizards,K.Kuzma,Indiana Pacers,1,0.8130081300813008,Y,0.391304347826087,0,0.4,0,0.4,0
12,12,B.Coulibaly o10.5 Pts,PropBetGuy,-122,1.0,1.819672131147541,Washington Wizards,B.Coulibaly,Indiana Pacers,1,0.819672131147541,Y,0.3181818181818182,0,1.0,1,0.6,1
13,13,J.Smith o13.5 Pts,cowhitchurch,100,0.5,1.0,Houston Rockets,J.Smith,Memphis Grizzlies,0,0.5,N,0.4761904761904761,0,0.2,0,0.6,1
14,14,J.Smith o12.5 Pts,JoeDellera,-105,1.0,1.9523809523809523,Houston Rockets,J.Smith,Memphis Grizzlies,0,0.9523809523809524,N,0.5714285714285714,1,0.2,0,0.6,1
15,15,J.Randle o33.5 Pts+Rebs,cowhitchurch,-120,1.2,2.2,New York Knicks,J.Randle,Phoenix Suns,0,1.0000000000000002,N,0.4347826086956521,0,0.6,1,0.6,1
16,16,J.Randle o33.5 Pts+Rebs,JoeDellera,-115,1.0,1.869565217391304,New York Knicks,J.Randle,Phoenix Suns,0,0.8695652173913042,N,0.4347826086956521,0,0.6,1,0.6,1
17,17,J.Randle o8.5 Rebs,JoeDellera,-140,0.35,0.6,New York Knicks,J.Randle,Phoenix Suns,0,0.25,N,0.6086956521739131,1,0.4,0,0.5,0
18,18,T.Rozier o24.5 Pts (Live),the_degenerates,-115,1.0,1.869565217391304,Charlotte Hornets,T.Rozier,New Orleans Pelicans,1,0.8695652173913042,Y,0.3076923076923077,0,0.6,1,0.4,0
19,19,T.Murphy u14.5 Pts,SBK5065,-110,1.0,1.9090909090909087,New Orleans Pelicans,T.Murphy,Charlotte Hornets,0,0.9090909090909092,Y,0.4,0,0.4,0,0.4,0
20,20,T.Rozier u25.5 Pts,PropBetGuy,-120,1.2,2.2,Charlotte Hornets,T.Rozier,New Orleans Pelicans,1,1.0000000000000002,N,0.7692307692307693,1,0.6,1,0.7,1
21,21,T.Rozier u4.5 Rebs,SBK5065,-152,0.66,1.0942105263157895,Charlotte Hornets,T.Rozier,New Orleans Pelicans,1,0.4342105263157895,Y,0.6923076923076923,1,0.6,1,0.7,1
22,22,D.Melton o3.5 Rebs,SBK5065,-140,1.0,1.7142857142857144,Philadelphia 76ers,D.Melton,Detroit Pistons,1,0.7142857142857144,N,0.6521739130434783,1,0.8,1,0.7,1
23,23,N.Batum o4.5 Pts,SBK5065,-135,1.0,1.7407407407407407,Philadelphia 76ers,N.Batum,Detroit Pistons,1,0.7407407407407407,N,0.7142857142857143,1,0.6,1,0.7,1
24,24,S.Bey u7.5 Rebs,SBK5065,-145,1.0,1.6896551724137931,Atlanta Hawks,S.Bey,Toronto Raptors,0,0.6896551724137931,N,0.6086956521739131,1,0.4,0,0.5,0
25,25,J.Holiday u6.5 Rebs,SBK5065,-132,0.76,1.3357575757575757,Boston Celtics,J.Holiday,Orlando Magic,1,0.5757575757575757,Y,0.5238095238095238,1,1.0,1,0.7,1
26,26,P.Banchero o20.5 Pts,PropBetGuy,-110,1.1,2.1,Orlando Magic,P.Banchero,Boston Celtics,0,1.0,N,0.5217391304347826,1,0.6,1,0.7,1
