,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
8,8,K.Leonard o32.5 Pts+Rebs,JoeDellera,-105,0.48,0.937142857142857,0.0,Los Angeles Clippers,K.Leonard,Dallas Mavericks,1.0,0.4571428571428571,Y,0.2631578947368421,0,0.6,1,0.4,0
9,9,K.Leonard o25.5 Pts,PropBomb,-127,1.0,1.7874015748031495,0.0,Los Angeles Clippers,K.Leonard,Dallas Mavericks,1.0,0.7874015748031495,Y,0.2631578947368421,0,0.6,1,0.5,0
10,10,L.Markkanen u26.5 Pts,SBK5065,-113,0.5,0.9424778761061948,0.0,Utah Jazz,L.Markkanen,Cleveland Cavaliers,1.0,0.4424778761061948,Y,0.6341463414634146,1,0.4,0,0.3,0
11,11,M.Conley u20.5 Pts+Rebs+Ast,JoeDellera,-120,0.42,0.77,0.0,Utah Jazz,M.Conley,Cleveland Cavaliers,1.0,0.35,Y,0.4848484848484848,0,0.6,1,0.5,0
12,12,M.Conley u20.5 Pts+Rebs+Ast,PropBetGuy,-122,1.0,1.819672131147541,0.0,Utah Jazz,M.Conley,Cleveland Cavaliers,1.0,0.819672131147541,Y,0.4848484848484848,0,0.6,1,0.5,0
13,13,L.Markkanen u26.5 Pts,PropBomb,-122,1.0,1.819672131147541,0.0,Utah Jazz,L.Markkanen,Cleveland Cavaliers,1.0,0.819672131147541,Y,0.6341463414634146,1,0.4,0,0.3,0
14,14,S.Bey o14.5 Pts,PropBetGuy,-121,1.0,1.826446280991736,0.0,Detroit Pistons,S.Bey,Philadelphia 76ers,0.0,0.8264462809917357,Y,0.35,0,0.4,0,0.3,0
15,15,S.Curry o23.5 Pts,JoeDellera,-125,0.4,0.7200000000000001,0.0,Golden State Warriors,S.Curry,Phoenix Suns,1.0,0.32,Y,0.7407407407407407,1,0.6,1,0.7,1
16,16,S.Barnes o15.5 Pts,PropBomb,-110,1.15,2.1954545454545453,0.0,Toronto Raptors,S.Barnes,Charlotte Hornets,1.0,1.0454545454545454,N,0.4473684210526316,0,0.6,1,0.5,0
17,17,O.Anunoby o1.5 Stl,JoeDellera,-145,0.5,0.8448275862068966,0.0,Toronto Raptors,O.Anunoby,Charlotte Hornets,1.0,0.3448275862068966,N,0.6756756756756757,1,0.6,1,0.6,1
0,0,G.Allen o14.5 Pts+Ast,PropBetGuy,-120,1.2,2.2,14.2148,Milwaukee Bucks,G.Allen,Toronto Raptors,1.0,1.0000000000000002,Y,0.4285714285714285,0,0.8,1,0.6,1
1,1,S.Barnes o0.5 3pt M,JoeDellera,110,0.5,1.05,0.0,Toronto Raptors,S.Barnes,Milwaukee Bucks,0.0,0.55,N,0.5813953488372093,1,0.4,0,0.4,0
2,2,G.Allen o14.5 Pts+Ast,JoeDellera,-120,0.4,0.7333333333333334,0.0,Milwaukee Bucks,G.Allen,Toronto Raptors,1.0,0.3333333333333333,Y,0.4285714285714285,0,0.8,1,0.6,1
3,3,J.Holiday o8.5 Ast,JoeDellera,-105,0.5,0.9761904761904762,0.0,Milwaukee Bucks,J.Holiday,Toronto Raptors,1.0,0.4761904761904761,N,0.3714285714285714,0,0.8,1,0.5,0
4,4,G.Allen o14.5 Pts+Ast,SBK5065,-125,0.63,1.134,0.0,Milwaukee Bucks,G.Allen,Toronto Raptors,1.0,0.5040000000000001,Y,0.4285714285714285,0,0.8,1,0.6,1
5,5,S.Curry o17.5 Pts,PropBetGuy,-105,1.05,2.05,14.2148,Brooklyn Nets,S.Curry,San Antonio Spurs,0.0,0.9999999999999998,N,0.1935483870967742,0,0.2,0,0.2,0
6,6,T.Warren o13.5 Pts,JoeDellera,-120,1.0,1.8333333333333333,20.9039,Brooklyn Nets,T.Warren,San Antonio Spurs,0.0,0.8333333333333335,Y,0.3157894736842105,0,0.6,1,0.5,0
7,7,T.Warren o19.5 Pts,JoeDellera,390,0.2,0.98,0.0,Brooklyn Nets,T.Warren,San Antonio Spurs,0.0,0.78,N,0.1052631578947368,0,0.2,0,0.2,0
8,8,R.O'Neale o9.5 Rebs+Ast,JoeDellera,-110,1.0,1.9090909090909087,0.0,Brooklyn Nets,R.O'Neale,San Antonio Spurs,0.0,0.9090909090909092,N,0.4,0,0.4,0,0.2,0
9,9,N.Claxton o2.5 Blk,JoeDellera,-140,1.0,1.7142857142857144,0.0,Brooklyn Nets,N.Claxton,San Antonio Spurs,0.0,0.7142857142857144,Y,0.55,1,1.0,1,0.9,1
10,10,S.Curry o15.5 Pts+Ast,SBK5065,100,0.5,1.0,-1.5508000000000013,Brooklyn Nets,S.Curry,San Antonio Spurs,0.0,0.5,Y,0.3548387096774194,0,0.4,0,0.4,0
11,11,T.Warren o13.5 Pts,PropBomb,-120,1.2,2.2,-15.7823,Brooklyn Nets,T.Warren,San Antonio Spurs,0.0,1.0000000000000002,Y,0.3157894736842105,0,0.6,1,0.5,0
12,12,B.Simmons o7.5 Rebs,JoeMetz,-122,1.22,2.22,-16.729999999999997,Brooklyn Nets,B.Simmons,San Antonio Spurs,0.0,1.0000000000000002,Y,0.4375,0,0.6,1,0.5,0
13,13,J.Harden o37.5 Pts+Rebs+Ast,PropBetGuy,-105,1.05,2.05,14.2148,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0.0,0.9999999999999998,N,0.6206896551724138,1,0.8,1,0.6,1
14,14,J.Harden o37.5 Pts+Rebs+Ast,JoeDellera,-105,0.5,0.9761904761904762,20.9039,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0.0,0.4761904761904761,N,0.6206896551724138,1,0.8,1,0.6,1
15,15,T.Harris o1.5 3pt M,JoeDellera,105,0.75,1.5375,0.0,Philadelphia 76ers,T.Harris,Los Angeles Clippers,0.0,0.7874999999999999,Y,0.575,1,0.6,1,0.5,0
16,16,J.Embiid o31.5 Pts,JoeDellera,-115,0.5,0.934782608695652,0.0,Philadelphia 76ers,J.Embiid,Los Angeles Clippers,0.0,0.4347826086956521,Y,0.5757575757575758,1,0.6,1,0.7,1
17,17,J.Harden o37.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.0347619047619048,-1.5508000000000013,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0.0,0.5047619047619047,N,0.6206896551724138,1,0.8,1,0.6,1
18,18,J.Harden o36.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,0.0,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0.0,0.5043478260869564,N,0.6551724137931034,1,0.8,1,0.7,1
19,19,J.Harden u37.5 Pts+Rebs+Ast,SBK5065,108,0.5,1.04,0.0,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0.0,0.54,Y,0.3793103448275862,0,0.2,0,0.4,0
20,20,J.Embiid o31.5 Pts,PropBomb,-110,1.1,2.1,-15.7823,Philadelphia 76ers,J.Embiid,Los Angeles Clippers,0.0,1.0,Y,0.5757575757575758,1,0.6,1,0.7,1
0,0,C.Johnson o2.5 3pt M,SBK5065,140,0.4,0.96,17.2016,Brooklyn Nets,C.Johnson,Atlanta Hawks,0.0,0.5599999999999999,Y,0.4,0,0.4,0,0.4,0
1,1,S.Dinwiddie u29.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-7.9700000000000015,Brooklyn Nets,S.Dinwiddie,Atlanta Hawks,0.0,0.9999999999999996,N,0.5,0,0.6,1,0.5,0
2,2,N.Vucevic o18.5 Pts,JoeMetz,-112,1.12,2.12,1.431,Chicago Bulls,N.Vucevic,Washington Wizards,1.0,1.0,N,0.4262295081967213,0,0.4,0,0.5,0
3,3,J.Green o1.5 3pt M,GDAWG5000,125,0.5,1.125,1.2417,Dallas Mavericks,J.Green,Los Angeles Lakers,1.0,0.625,Y,0.2857142857142857,0,0.8,1,0.6,1
4,4,D.Mitchell u26.5 Pts,SBK5065,-114,0.5,0.9385964912280702,17.2016,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,1.0,0.4385964912280702,N,0.4716981132075472,0,0.4,0,0.5,0
5,5,D.Mitchell u26.5 Pts,JoeDellera,-115,0.5,0.934782608695652,-9.3433,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,1.0,0.4347826086956521,N,0.4716981132075472,0,0.4,0,0.5,0
6,6,J.Giddey o32.5 Pts+Rebs+Ast,JoeMetz,-120,1.2,2.2,1.431,Oklahoma City Thunder,J.Giddey,Sacramento Kings,1.0,1.0000000000000002,N,0.3636363636363636,0,0.0,0,0.2,0
7,7,J.Williams o3.5 Ast,MrTuttle05,125,1.0,2.25,2.75,Oklahoma City Thunder,J.Williams,Sacramento Kings,1.0,1.25,Y,0.2261904761904762,0,0.6,1,0.4,0
8,9,M.Porter o2.5 3pt M,SBK5065,-110,0.55,1.05,17.2016,Denver Nuggets,M.Porter,Los Angeles Clippers,1.0,0.5,Y,0.6222222222222222,1,0.8,1,0.7,1
9,10,M.Porter o3.5 3pt M,SBK5065,230,0.2,0.66,0.0,Denver Nuggets,M.Porter,Los Angeles Clippers,1.0,0.46,Y,0.4,0,0.8,1,0.5,0
10,11,M.Porter o2.5 3pt M,JoeDellera,-120,1.0,1.8333333333333333,-9.3433,Denver Nuggets,M.Porter,Los Angeles Clippers,1.0,0.8333333333333335,Y,0.6222222222222222,1,0.8,1,0.7,1
11,12,N.Jokic o36.5 Pts+Rebs,JoeDellera,-120,0.25,0.4583333333333333,0.0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1.0,0.2083333333333333,Y,0.4814814814814814,0,0.6,1,0.5,0
12,13,N.Jokic o13.5 Rebs,JoeDellera,-100,0.7,1.4,0.0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1.0,0.7,Y,0.2592592592592592,0,0.4,0,0.5,0
0,0,T.Rozier o21.5 Pts,SBK5065,-114,0.57,1.0699999999999998,0.0,Charlotte Hornets,T.Rozier,Minnesota Timberwolves,1.0,0.4999999999999999,Y,0.6153846153846154,1,0.6,1,0.5,0
1,1,R.Gobert o12.5 Rebs,JoeDellera,-136,0.4,0.6941176470588236,-7.5137,Minnesota Timberwolves,R.Gobert,Charlotte Hornets,0.0,0.2941176470588236,Y,0.5294117647058824,1,0.6,1,0.5,0
2,2,D.Melton o2.5 3pt M,PropBomb,-129,1.29,2.29,0.0,Philadelphia 76ers,D.Melton,Orlando Magic,0.0,1.0,Y,0.2352941176470588,0,0.6,1,0.4,0
3,3,D.Melton o16.5 Pts,JoeMetz,-125,1.25,2.25,-11.9655,Philadelphia 76ers,D.Melton,Orlando Magic,0.0,1.0,N,0.1764705882352941,0,0.6,1,0.3,0
4,4,A.Simons o32.5 Pts+Rebs+Ast,JoeDellera,-122,0.5,0.9098360655737704,-7.5137,Portland Trail Blazers,A.Simons,New York Knicks,0.0,0.4098360655737704,Y,0.4117647058823529,0,0.6,1,0.4,0
5,5,A.Simons o4.5 3pt M,JoeDellera,126,0.4,0.904,-7.5137,Portland Trail Blazers,A.Simons,New York Knicks,0.0,0.504,N,0.2941176470588235,0,0.0,0,0.3,0
6,6,N.Vucevic o11.5 Rebs,SBK5065,-104,0.52,1.02,0.0,Chicago Bulls,N.Vucevic,Oklahoma City Thunder,0.0,0.5,Y,0.5789473684210527,1,0.6,1,0.6,1
7,7,D.Sabonis o5.5 Ast,JoeDellera,105,0.4,0.82,0.0,Sacramento Kings,D.Sabonis,Boston Celtics,0.0,0.4199999999999999,Y,0.7777777777777778,1,0.8,1,0.9,1
8,8,D.Fox o23.5 Pts,PropBetGuy,-125,1.25,2.25,-15.8957,Sacramento Kings,D.Fox,Boston Celtics,0.0,1.0,N,0.5882352941176471,1,0.6,1,0.5,0
9,9,B.Ingram o5.5 Ast,PropBomb,-120,1.2,2.2,0.0,New Orleans Pelicans,B.Ingram,Memphis Grizzlies,0.0,1.0000000000000002,N,0.3333333333333333,0,0.6,1,0.3,0
10,10,J.Jackson o2.5 Stl+Blk,JoeDellera,-165,0.5,0.803030303030303,-7.5137,Memphis Grizzlies,J.Jackson,New Orleans Pelicans,1.0,0.303030303030303,N,1.0,1,1.0,1,1.0,1
11,11,T.Haliburton o3.5 Rebs,JoeDellera,-150,0.25,0.4166666666666666,-7.5137,Indiana Pacers,T.Haliburton,Brooklyn Nets,1.0,0.1666666666666665,Y,0.7222222222222222,1,0.8,1,0.7,1
12,12,T.Haliburton o34.5 Pts+Rebs+Ast,JoeDellera,-105,0.5,0.9761904761904762,-7.5137,Indiana Pacers,T.Haliburton,Brooklyn Nets,1.0,0.4761904761904761,Y,0.6666666666666666,1,0.6,1,0.6,1
13,13,R.Jackson o22.5 Pts+Rebs+Ast,JoeMetz,-115,1.15,2.1499999999999995,0.0,Los Angeles Clippers,R.Jackson,Denver Nuggets,1.0,0.9999999999999996,N,0.3,0,0.6,1,0.5,0
14,14,R.O'Neale o3.5 Ast,JoeDellera,108,0.3,0.624,-7.5137,Brooklyn Nets,R.O'Neale,Indiana Pacers,0.0,0.324,N,0.6,1,0.8,1,0.7,1
